RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
181224.56,0,,,,,,,,,,,,
141230.07,0,,,,,,,,,,,,
158111.71,0,,,,,,,,,,,,
130639.01,0,,,,,,,,,,,,
17040.82,0,,,,,,,,,,,,
25662.27,0,,,,,,,,,,,,
193360.69,0,,,,,,,,,,,,
121485.1,0,,,,,,,,,,,,
162452.65,0,,,,,,,,,,,,
141137.53,0,,,,,,,,,,,,
185541.2,1,,,,,,,,,,,,
118383.18,0,,,,,,,,,,,,
8214.41,0,,,,,,,,,,,,
46521.45,1,,,,,,,,,,,,
10772.13,0,,,,,,,,,,,,
199290.68,1,,,,,,,,,,,,
85983.54,1,,,,,,,,,,,,
129870.93,0,,,,,,,,,,,,
63158.22,0,,,,,,,,,,,,
171070.52,0,,,,,,,,,,,,
53222.15,1,,,,,,,,,,,,
179834.45,1,,,,,,,,,,,,
114514.64,0,,,,,,,,,,,,
139162.15,0,,,,,,,,,,,,
50249.16,0,,,,,,,,,,,,
113469.65,0,,,,,,,,,,,,
147484.13,0,,,,,,,,,,,,
191448.96,1,,,,,,,,,,,,
119381.41,0,,,,,,,,,,,,
33277.31,0,,,,,,,,,,,,
73107.53,0,,,,,,,,,,,,
96590.39,1,,,,,,,,,,,,
6923.11,0,,,,,,,,,,,,
176403.33,1,,,,,,,,,,,,
64349.6,0,,,,,,,,,,,,
116097.26,0,,,,,,,,,,,,
29861.13,0,,,,,,,,,,,,
48426.98,0,,,,,,,,,,,,
32770.56,0,,,,,,,,,,,,
117060.2,0,,,,,,,,,,,,
136197.65,0,,,,,,,,,,,,
27438.83,0,,,,,,,,,,,,
192156.54,1,,,,,,,,,,,,
69409.37,1,,,,,,,,,,,,
58440.43,0,,,,,,,,,,,,
192519.39,0,,,,,,,,,,,,
144874.67,0,,,,,,,,,,,,
175373.46,0,,,,,,,,,,,,
440.2,0,,,,,,,,,,,,
76637.38,0,,,,,,,,,,,,
49480.66,0,,,,,,,,,,,,
10417.87,0,,,,,,,,,,,,
67976.57,0,,,,,,,,,,,,
140929.98,1,,,,,,,,,,,,
47139.06,0,,,,,,,,,,,,
126241.4,1,,,,,,,,,,,,
22614.19,0,,,,,,,,,,,,
48498.19,0,,,,,,,,,,,,
103511.26,0,,,,,,,,,,,,
122073.48,0,,,,,,,,,,,,
65535.56,0,,,,,,,,,,,,
160060.9,0,,,,,,,,,,,,
155879.57,1,,,,,,,,,,,,
194416.58,0,,,,,,,,,,,,
21630.21,0,,,,,,,,,,,,
157143.61,1,,,,,,,,,,,,
52796.31,0,,,,,,,,,,,,
121798.52,1,,,,,,,,,,,,
41104.82,0,,,,,,,,,,,,
10604.48,0,,,,,,,,,,,,
78563.66,0,,,,,,,,,,,,
170821.43,1,,,,,,,,,,,,
113266.09,0,,,,,,,,,,,,
171768.76,0,,,,,,,,,,,,
54416.18,0,,,,,,,,,,,,
130755.34,0,,,,,,,,,,,,
141180.66,0,,,,,,,,,,,,
183421.76,0,,,,,,,,,,,,
132770.11,0,,,,,,,,,,,,
24400.37,0,,,,,,,,,,,,
180318.6,0,,,,,,,,,,,,
111565.45,0,,,,,,,,,,,,
2002.5,0,,,,,,,,,,,,
82565.01,0,,,,,,,,,,,,
121789.3,0,,,,,,,,,,,,
193785.87,0,,,,,,,,,,,,
64593.07,0,,,,,,,,,,,,
196993.69,0,,,,,,,,,,,,
175518.31,0,,,,,,,,,,,,
17268.02,0,,,,,,,,,,,,
60901.72,0,,,,,,,,,,,,
100750.03,0,,,,,,,,,,,,
195224.91,0,,,,,,,,,,,,
3510.18,0,,,,,,,,,,,,
81250.79,0,,,,,,,,,,,,
91844.14,1,,,,,,,,,,,,
80676.83,0,,,,,,,,,,,,
129912.74,0,,,,,,,,,,,,
142029.17,0,,,,,,,,,,,,
137651.6,0,,,,,,,,,,,,
33877.29,0,,,,,,,,,,,,
78744.39,0,,,,,,,,,,,,
96734.46,0,,,,,,,,,,,,
164756.81,0,,,,,,,,,,,,
164394.65,0,,,,,,,,,,,,
162501.83,1,,,,,,,,,,,,
10541.38,0,,,,,,,,,,,,
59325.21,0,,,,,,,,,,,,
178187.28,0,,,,,,,,,,,,
142626.49,0,,,,,,,,,,,,
181893.31,1,,,,,,,,,,,,
156858.2,0,,,,,,,,,,,,
33074.51,0,,,,,,,,,,,,
50072.94,1,,,,,,,,,,,,
111340.36,0,,,,,,,,,,,,
100496.84,1,,,,,,,,,,,,
101371.05,0,,,,,,,,,,,,
180934.67,0,,,,,,,,,,,,
105152.17,0,,,,,,,,,,,,
706.5,0,,,,,,,,,,,,
101168.9,0,,,,,,,,,,,,
6795.61,0,,,,,,,,,,,,
196111.35,0,,,,,,,,,,,,
171960.76,0,,,,,,,,,,,,
177497.4,0,,,,,,,,,,,,
147995.96,0,,,,,,,,,,,,
36209.1,0,,,,,,,,,,,,
143614.01,0,,,,,,,,,,,,
14828.54,0,,,,,,,,,,,,
154775.7,0,,,,,,,,,,,,
70529,1,,,,,,,,,,,,
57896.27,0,,,,,,,,,,,,
69759.91,0,,,,,,,,,,,,
89938.08,0,,,,,,,,,,,,
89578.32,0,,,,,,,,,,,,
73464.88,0,,,,,,,,,,,,
138542.87,0,,,,,,,,,,,,
161888.63,0,,,,,,,,,,,,
86937.2,0,,,,,,,,,,,,
42241.54,0,,,,,,,,,,,,
121207.66,1,,,,,,,,,,,,
102930.46,0,,,,,,,,,,,,
65121.63,1,,,,,,,,,,,,
78498.04,1,,,,,,,,,,,,
104769.96,0,,,,,,,,,,,,
96498.14,0,,,,,,,,,,,,
38691.34,0,,,,,,,,,,,,
164804.02,0,,,,,,,,,,,,
104152.65,1,,,,,,,,,,,,
88866.92,0,,,,,,,,,,,,
129890.94,0,,,,,,,,,,,,
179258.67,0,,,,,,,,,,,,
72051.44,0,,,,,,,,,,,,
74580.8,0,,,,,,,,,,,,
123995.15,0,,,,,,,,,,,,
38960.59,0,,,,,,,,,,,,
94951.27,0,,,,,,,,,,,,
56642.97,0,,,,,,,,,,,,
50783.1,0,,,,,,,,,,,,
9149.96,1,,,,,,,,,,,,
21006.1,1,,,,,,,,,,,,
33759.41,1,,,,,,,,,,,,
196622.28,1,,,,,,,,,,,,
176353.87,1,,,,,,,,,,,,
176943.59,0,,,,,,,,,,,,
177966.24,0,,,,,,,,,,,,
162198.32,0,,,,,,,,,,,,
197643.24,0,,,,,,,,,,,,
60420.07,0,,,,,,,,,,,,
70550,0,,,,,,,,,,,,
198798.44,1,,,,,,,,,,,,
126310.39,1,,,,,,,,,,,,
64515.5,0,,,,,,,,,,,,
158580.05,0,,,,,,,,,,,,
129353.21,0,,,,,,,,,,,,
137273.97,0,,,,,,,,,,,,
171575.54,0,,,,,,,,,,,,
96528,1,,,,,,,,,,,,
64421.02,0,,,,,,,,,,,,
158444.61,0,,,,,,,,,,,,
66548.58,0,,,,,,,,,,,,
108008.05,0,,,,,,,,,,,,
128268.39,0,,,,,,,,,,,,
37464,1,,,,,,,,,,,,
157381.14,1,,,,,,,,,,,,
194257.11,0,,,,,,,,,,,,
139059.05,0,,,,,,,,,,,,
40893.61,0,,,,,,,,,,,,
40261.49,0,,,,,,,,,,,,
46203.31,0,,,,,,,,,,,,
13126.9,0,,,,,,,,,,,,
165675.01,0,,,,,,,,,,,,
5459.07,1,,,,,,,,,,,,
131919.48,0,,,,,,,,,,,,
182372.35,0,,,,,,,,,,,,
147600.54,0,,,,,,,,,,,,
92865.41,0,,,,,,,,,,,,
67142.97,1,,,,,,,,,,,,
65611.01,0,,,,,,,,,,,,
138564.48,1,,,,,,,,,,,,
187391.02,1,,,,,,,,,,,,
33656.35,0,,,,,,,,,,,,
100618.17,0,,,,,,,,,,,,
198134.9,0,,,,,,,,,,,,
50368.87,0,,,,,,,,,,,,
108787,0,,,,,,,,,,,,
33099.41,1,,,,,,,,,,,,
124550.88,0,,,,,,,,,,,,
5159.21,1,,,,,,,,,,,,
48228.1,0,,,,,,,,,,,,
108798.36,0,,,,,,,,,,,,
21085.12,0,,,,,,,,,,,,
28922.25,0,,,,,,,,,,,,
62514.65,1,,,,,,,,,,,,
177506.66,0,,,,,,,,,,,,
90605.05,0,,,,,,,,,,,,
132029.95,0,,,,,,,,,,,,
176903.35,0,,,,,,,,,,,,
29239.29,1,,,,,,,,,,,,
153662.88,0,,,,,,,,,,,,
154389.18,0,,,,,,,,,,,,
166224.39,0,,,,,,,,,,,,
21646.2,0,,,,,,,,,,,,
171037.63,0,,,,,,,,,,,,
112649.22,1,,,,,,,,,,,,
193014.26,1,,,,,,,,,,,,
118120.88,0,,,,,,,,,,,,
25650.04,0,,,,,,,,,,,,
113048.79,0,,,,,,,,,,,,
87372.49,0,,,,,,,,,,,,
146651.99,0,,,,,,,,,,,,
8227.91,0,,,,,,,,,,,,
57034.35,0,,,,,,,,,,,,
93003.21,0,,,,,,,,,,,,
165574.54,1,,,,,,,,,,,,
13566.48,1,,,,,,,,,,,,
82796.29,0,,,,,,,,,,,,
119830.08,0,,,,,,,,,,,,
72155.85,1,,,,,,,,,,,,
62762.12,0,,,,,,,,,,,,
183235.33,0,,,,,,,,,,,,
105206.48,0,,,,,,,,,,,,
22512.44,1,,,,,,,,,,,,
122305.91,0,,,,,,,,,,,,
173617.09,0,,,,,,,,,,,,
160670.37,0,,,,,,,,,,,,
158958.9,0,,,,,,,,,,,,
93073.04,0,,,,,,,,,,,,
67238.01,0,,,,,,,,,,,,
172576.56,0,,,,,,,,,,,,
122580.48,0,,,,,,,,,,,,
149043.78,0,,,,,,,,,,,,
105218.45,0,,,,,,,,,,,,
78463.99,1,,,,,,,,,,,,
160849.43,1,,,,,,,,,,,,
87834.24,0,,,,,,,,,,,,
166317.71,0,,,,,,,,,,,,
137309.06,0,,,,,,,,,,,,
166984.44,0,,,,,,,,,,,,
166996.46,1,,,,,,,,,,,,
188022.44,0,,,,,,,,,,,,
194467.23,0,,,,,,,,,,,,
125449.47,0,,,,,,,,,,,,
137452.57,0,,,,,,,,,,,,
123475.88,1,,,,,,,,,,,,
38941.44,1,,,,,,,,,,,,
177852.57,1,,,,,,,,,,,,
31532.96,1,,,,,,,,,,,,
136377.21,0,,,,,,,,,,,,
130541.1,0,,,,,,,,,,,,
65636.92,0,,,,,,,,,,,,
193305.35,0,,,,,,,,,,,,
47307.9,0,,,,,,,,,,,,
100809.99,0,,,,,,,,,,,,
109145.2,0,,,,,,,,,,,,
91167.19,1,,,,,,,,,,,,
175295.89,1,,,,,,,,,,,,
127433.47,0,,,,,,,,,,,,
71167.17,1,,,,,,,,,,,,
111184.67,0,,,,,,,,,,,,
141756.32,0,,,,,,,,,,,,
72678.75,1,,,,,,,,,,,,
172832.9,0,,,,,,,,,,,,
158086.33,0,,,,,,,,,,,,
168184.62,1,,,,,,,,,,,,
72950.14,0,,,,,,,,,,,,
48378.4,0,,,,,,,,,,,,
23135.65,1,,,,,,,,,,,,
65675.47,0,,,,,,,,,,,,
170676.67,0,,,,,,,,,,,,
27366.77,0,,,,,,,,,,,,
152479.64,1,,,,,,,,,,,,
105383.49,0,,,,,,,,,,,,
48189.94,0,,,,,,,,,,,,
100324.01,0,,,,,,,,,,,,
65657.29,0,,,,,,,,,,,,
17682.02,1,,,,,,,,,,,,
111342.66,1,,,,,,,,,,,,
134158.09,1,,,,,,,,,,,,
79176.09,1,,,,,,,,,,,,
83103.46,0,,,,,,,,,,,,
63908.86,0,,,,,,,,,,,,
90896.04,0,,,,,,,,,,,,
76076.2,0,,,,,,,,,,,,
103902.11,0,,,,,,,,,,,,
142223.94,0,,,,,,,,,,,,
147533.09,0,,,,,,,,,,,,
169156.64,0,,,,,,,,,,,,
141242.57,0,,,,,,,,,,,,
149458.73,0,,,,,,,,,,,,
86950.72,0,,,,,,,,,,,,
176925.69,0,,,,,,,,,,,,
40357.39,0,,,,,,,,,,,,
26687.22,1,,,,,,,,,,,,
78702.98,1,,,,,,,,,,,,
176163.74,0,,,,,,,,,,,,
4896.11,1,,,,,,,,,,,,
114899.13,0,,,,,,,,,,,,
92220.12,1,,,,,,,,,,,,
6251.3,0,,,,,,,,,,,,
43018.82,1,,,,,,,,,,,,
27548.06,0,,,,,,,,,,,,
120454.2,0,,,,,,,,,,,,
133961.19,0,,,,,,,,,,,,
131753.97,0,,,,,,,,,,,,
38019.74,0,,,,,,,,,,,,
28144.07,1,,,,,,,,,,,,
45959.86,0,,,,,,,,,,,,
189528.72,0,,,,,,,,,,,,
170481.98,0,,,,,,,,,,,,
94845.45,0,,,,,,,,,,,,
161253.08,0,,,,,,,,,,,,
115260.72,0,,,,,,,,,,,,
60721.4,0,,,,,,,,,,,,
121365.45,0,,,,,,,,,,,,
101693.73,0,,,,,,,,,,,,
54132.93,0,,,,,,,,,,,,
10666.05,0,,,,,,,,,,,,
41227.67,0,,,,,,,,,,,,
10712.82,0,,,,,,,,,,,,
98912.69,1,,,,,,,,,,,,
197202.48,0,,,,,,,,,,,,
150720.39,0,,,,,,,,,,,,
74780.13,0,,,,,,,,,,,,
79377.45,0,,,,,,,,,,,,
8763.87,0,,,,,,,,,,,,
177112.7,0,,,,,,,,,,,,
85016.64,1,,,,,,,,,,,,
88689.4,0,,,,,,,,,,,,
95985.64,0,,,,,,,,,,,,
166792.71,0,,,,,,,,,,,,
68730.91,0,,,,,,,,,,,,
146891.07,1,,,,,,,,,,,,
148727.42,0,,,,,,,,,,,,
43134.58,0,,,,,,,,,,,,
40318.33,0,,,,,,,,,,,,
97633.93,0,,,,,,,,,,,,
65069.03,0,,,,,,,,,,,,
166335,0,,,,,,,,,,,,
121904.44,0,,,,,,,,,,,,
175235.99,0,,,,,,,,,,,,
56185.05,0,,,,,,,,,,,,
131625.14,0,,,,,,,,,,,,
152323.04,0,,,,,,,,,,,,
165840.94,0,,,,,,,,,,,,
176692.65,0,,,,,,,,,,,,
121904.14,0,,,,,,,,,,,,
123663.63,0,,,,,,,,,,,,
119644.59,1,,,,,,,,,,,,
66825.33,0,,,,,,,,,,,,
94875.03,1,,,,,,,,,,,,
76304.73,0,,,,,,,,,,,,
39755,0,,,,,,,,,,,,
180142.42,0,,,,,,,,,,,,
83238.4,0,,,,,,,,,,,,
5078.9,0,,,,,,,,,,,,
132424.69,1,,,,,,,,,,,,
109057.56,0,,,,,,,,,,,,
115676.61,0,,,,,,,,,,,,
149401.33,0,,,,,,,,,,,,
89891.4,1,,,,,,,,,,,,
82500.84,0,,,,,,,,,,,,
6416.92,0,,,,,,,,,,,,
189428.75,1,,,,,,,,,,,,
178833.34,0,,,,,,,,,,,,
42766.03,0,,,,,,,,,,,,
90883.12,0,,,,,,,,,,,,
80619.09,0,,,,,,,,,,,,
120646.4,0,,,,,,,,,,,,
41409.36,0,,,,,,,,,,,,
112317.89,0,,,,,,,,,,,,
152128.36,0,,,,,,,,,,,,
177670.57,0,,,,,,,,,,,,
189159.97,0,,,,,,,,,,,,
159403.68,0,,,,,,,,,,,,
149536.15,0,,,,,,,,,,,,
155492.87,0,,,,,,,,,,,,
24847.02,0,,,,,,,,,,,,
115387.4,0,,,,,,,,,,,,
171971.25,1,,,,,,,,,,,,
126106.4,0,,,,,,,,,,,,
28228.35,0,,,,,,,,,,,,
138113.71,0,,,,,,,,,,,,
43018.98,0,,,,,,,,,,,,
83611.45,1,,,,,,,,,,,,
118863.38,0,,,,,,,,,,,,
91947.74,0,,,,,,,,,,,,
94488.82,0,,,,,,,,,,,,
47058.21,0,,,,,,,,,,,,
44719.5,1,,,,,,,,,,,,
174478.54,0,,,,,,,,,,,,
45611.51,0,,,,,,,,,,,,
73853.94,1,,,,,,,,,,,,
196517.43,0,,,,,,,,,,,,
92914.67,0,,,,,,,,,,,,
31372.91,0,,,,,,,,,,,,
109733.73,0,,,,,,,,,,,,
36083.96,0,,,,,,,,,,,,
188435.38,0,,,,,,,,,,,,
169963.2,1,,,,,,,,,,,,
69320.97,0,,,,,,,,,,,,
36145.53,0,,,,,,,,,,,,
137702.01,1,,,,,,,,,,,,
71594.26,0,,,,,,,,,,,,
65565.92,0,,,,,,,,,,,,
101828.39,0,,,,,,,,,,,,
39546.32,0,,,,,,,,,,,,
110805.79,0,,,,,,,,,,,,
2168.13,0,,,,,,,,,,,,
190067.12,0,,,,,,,,,,,,
77789.01,0,,,,,,,,,,,,
127654.37,0,,,,,,,,,,,,
79602.86,0,,,,,,,,,,,,
80619.17,0,,,,,,,,,,,,
160346.3,0,,,,,,,,,,,,
109638.78,1,,,,,,,,,,,,
1276.87,0,,,,,,,,,,,,
49374.82,0,,,,,,,,,,,,
31580.8,1,,,,,,,,,,,,
20560.69,0,,,,,,,,,,,,
84584.69,0,,,,,,,,,,,,
15246.83,0,,,,,,,,,,,,
32607.77,1,,,,,,,,,,,,
155846.69,0,,,,,,,,,,,,
3232.82,0,,,,,,,,,,,,
177668.55,0,,,,,,,,,,,,
134441.6,0,,,,,,,,,,,,
111032.79,1,,,,,,,,,,,,
45214.04,0,,,,,,,,,,,,
67208.3,0,,,,,,,,,,,,
80985.88,0,,,,,,,,,,,,
167573.06,0,,,,,,,,,,,,
160110.65,0,,,,,,,,,,,,
127825.25,0,,,,,,,,,,,,
123535.05,0,,,,,,,,,,,,
41595.3,0,,,,,,,,,,,,
97628.08,0,,,,,,,,,,,,
91359.79,0,,,,,,,,,,,,
97755.29,0,,,,,,,,,,,,
182528.44,0,,,,,,,,,,,,
142956.48,0,,,,,,,,,,,,
10789.3,0,,,,,,,,,,,,
130461.09,0,,,,,,,,,,,,
190994.48,1,,,,,,,,,,,,
159463.8,0,,,,,,,,,,,,
57589.29,0,,,,,,,,,,,,
40437.67,0,,,,,,,,,,,,
56459.45,0,,,,,,,,,,,,
39920,1,,,,,,,,,,,,
148798.45,0,,,,,,,,,,,,
63737.19,1,,,,,,,,,,,,
154997.64,0,,,,,,,,,,,,
34777.23,0,,,,,,,,,,,,
93718.16,0,,,,,,,,,,,,
133112.41,0,,,,,,,,,,,,
175479.92,1,,,,,,,,,,,,
96.27,0,,,,,,,,,,,,
30804.68,0,,,,,,,,,,,,
197193.49,0,,,,,,,,,,,,
96792.15,0,,,,,,,,,,,,
132719.8,0,,,,,,,,,,,,
112157.31,0,,,,,,,,,,,,
38015.34,0,,,,,,,,,,,,
164018.98,0,,,,,,,,,,,,
46774.94,0,,,,,,,,,,,,
189664.43,0,,,,,,,,,,,,
26106.39,1,,,,,,,,,,,,
191535.11,1,,,,,,,,,,,,
158937.55,0,,,,,,,,,,,,
25222.6,1,,,,,,,,,,,,
29296.74,0,,,,,,,,,,,,
54394.28,0,,,,,,,,,,,,
9234.06,0,,,,,,,,,,,,
26796.73,0,,,,,,,,,,,,
11796.89,0,,,,,,,,,,,,
128461.29,0,,,,,,,,,,,,
14278.18,0,,,,,,,,,,,,
46811.77,0,,,,,,,,,,,,
109393.19,1,,,,,,,,,,,,
3966.5,1,,,,,,,,,,,,
63173.64,0,,,,,,,,,,,,
66367.33,0,,,,,,,,,,,,
16274.67,0,,,,,,,,,,,,
180553.48,0,,,,,,,,,,,,
107563.16,1,,,,,,,,,,,,
100941.57,0,,,,,,,,,,,,
110230.4,0,,,,,,,,,,,,
142331.85,0,,,,,,,,,,,,
199099.51,0,,,,,,,,,,,,
85890.16,0,,,,,,,,,,,,
143938.27,0,,,,,,,,,,,,
131644.41,0,,,,,,,,,,,,
112395.98,0,,,,,,,,,,,,
71856.3,0,,,,,,,,,,,,
35770.84,0,,,,,,,,,,,,
124364.63,0,,,,,,,,,,,,
78101.29,0,,,,,,,,,,,,
143096.49,1,,,,,,,,,,,,
14073.11,0,,,,,,,,,,,,
47388.41,0,,,,,,,,,,,,
72306.07,0,,,,,,,,,,,,
184839.7,1,,,,,,,,,,,,
47886.44,0,,,,,,,,,,,,
130474.03,0,,,,,,,,,,,,
73181.39,1,,,,,,,,,,,,
65706.86,0,,,,,,,,,,,,
104379.36,0,,,,,,,,,,,,
192146.63,1,,,,,,,,,,,,
66977.68,0,,,,,,,,,,,,
158742.81,0,,,,,,,,,,,,
189414.74,0,,,,,,,,,,,,
159130.32,0,,,,,,,,,,,,
97640.2,0,,,,,,,,,,,,
86022.09,0,,,,,,,,,,,,
10014.72,1,,,,,,,,,,,,
17384.21,0,,,,,,,,,,,,
143315.57,0,,,,,,,,,,,,
31669.18,0,,,,,,,,,,,,
12761.16,0,,,,,,,,,,,,
93429.95,0,,,,,,,,,,,,
42012.55,0,,,,,,,,,,,,
15798.7,0,,,,,,,,,,,,
56408.14,0,,,,,,,,,,,,
4696.44,0,,,,,,,,,,,,
25042.1,0,,,,,,,,,,,,
130442.08,1,,,,,,,,,,,,
136521.82,0,,,,,,,,,,,,
199108.88,0,,,,,,,,,,,,
124596.63,0,,,,,,,,,,,,
134394.78,0,,,,,,,,,,,,
144275.39,0,,,,,,,,,,,,
123410.23,0,,,,,,,,,,,,
143298.06,0,,,,,,,,,,,,
129562.74,0,,,,,,,,,,,,
4595.05,0,,,,,,,,,,,,
146715.07,0,,,,,,,,,,,,
163558.36,0,,,,,,,,,,,,
6947.09,0,,,,,,,,,,,,
9170.54,0,,,,,,,,,,,,
199674.83,0,,,,,,,,,,,,
157166.79,1,,,,,,,,,,,,
46072.52,0,,,,,,,,,,,,
3524.69,0,,,,,,,,,,,,
45563.94,0,,,,,,,,,,,,
59103.13,0,,,,,,,,,,,,
189558.44,0,,,,,,,,,,,,
45779.9,0,,,,,,,,,,,,
21859.06,0,,,,,,,,,,,,
162699.7,1,,,,,,,,,,,,
8567.18,0,,,,,,,,,,,,
132943.88,0,,,,,,,,,,,,
12916.32,1,,,,,,,,,,,,
128799.86,0,,,,,,,,,,,,
99347.8,1,,,,,,,,,,,,
40980.87,1,,,,,,,,,,,,
40368.65,0,,,,,,,,,,,,
94738.54,0,,,,,,,,,,,,
88842.8,0,,,,,,,,,,,,
136934.91,0,,,,,,,,,,,,
109356.53,0,,,,,,,,,,,,
199635.93,0,,,,,,,,,,,,
158408.23,0,,,,,,,,,,,,
95936.84,0,,,,,,,,,,,,
126688.83,1,,,,,,,,,,,,
150850.29,0,,,,,,,,,,,,
27802,0,,,,,,,,,,,,
32430.94,1,,,,,,,,,,,,
137332.37,1,,,,,,,,,,,,
28601.68,0,,,,,,,,,,,,
108411.66,0,,,,,,,,,,,,
122518.5,0,,,,,,,,,,,,
9015.07,0,,,,,,,,,,,,
94433.08,1,,,,,,,,,,,,
110371.84,0,,,,,,,,,,,,
141364.62,1,,,,,,,,,,,,
16245.25,0,,,,,,,,,,,,
108348.94,1,,,,,,,,,,,,
171668.2,0,,,,,,,,,,,,
67364.42,0,,,,,,,,,,,,
107867.38,0,,,,,,,,,,,,
194310.1,0,,,,,,,,,,,,
33950.08,0,,,,,,,,,,,,
197588.32,0,,,,,,,,,,,,
428.23,0,,,,,,,,,,,,
34948.77,0,,,,,,,,,,,,
82084.3,0,,,,,,,,,,,,
64804.59,0,,,,,,,,,,,,
83556.65,0,,,,,,,,,,,,
71926.28,1,,,,,,,,,,,,
122925.44,0,,,,,,,,,,,,
13133.88,0,,,,,,,,,,,,
62845.64,1,,,,,,,,,,,,
28411.23,0,,,,,,,,,,,,
28640.92,1,,,,,,,,,,,,
156787.34,1,,,,,,,,,,,,
125307.87,0,,,,,,,,,,,,
131736.23,0,,,,,,,,,,,,
128262.14,0,,,,,,,,,,,,
91366.42,0,,,,,,,,,,,,
82290.81,0,,,,,,,,,,,,
66190.21,0,,,,,,,,,,,,
23920.65,0,,,,,,,,,,,,
45438.38,0,,,,,,,,,,,,
93360.35,0,,,,,,,,,,,,
14496.67,0,,,,,,,,,,,,
168521.72,0,,,,,,,,,,,,
103318.44,0,,,,,,,,,,,,
87219.41,0,,,,,,,,,,,,
197490.39,1,,,,,,,,,,,,
126812.63,1,,,,,,,,,,,,
94283.09,0,,,,,,,,,,,,
46857.52,0,,,,,,,,,,,,
81491.7,1,,,,,,,,,,,,
129107.97,0,,,,,,,,,,,,
49732.9,0,,,,,,,,,,,,
88728.47,0,,,,,,,,,,,,
86981.45,0,,,,,,,,,,,,
3740.93,0,,,,,,,,,,,,
67949.32,0,,,,,,,,,,,,
147636.46,0,,,,,,,,,,,,
188891.96,1,,,,,,,,,,,,
25482.62,0,,,,,,,,,,,,
18391.93,0,,,,,,,,,,,,
140168.36,0,,,,,,,,,,,,
161064.29,0,,,,,,,,,,,,
183542.08,0,,,,,,,,,,,,
194238.92,0,,,,,,,,,,,,
7900.46,0,,,,,,,,,,,,
51424.29,0,,,,,,,,,,,,
152450.84,1,,,,,,,,,,,,
55816.2,0,,,,,,,,,,,,
32909.13,0,,,,,,,,,,,,
100637.07,0,,,,,,,,,,,,
142911.99,0,,,,,,,,,,,,
26287.21,0,,,,,,,,,,,,
60775.76,1,,,,,,,,,,,,
146257.77,0,,,,,,,,,,,,
28332,0,,,,,,,,,,,,
100919.19,0,,,,,,,,,,,,
102591.9,1,,,,,,,,,,,,
25554.4,0,,,,,,,,,,,,
152107.93,1,,,,,,,,,,,,
69381.05,0,,,,,,,,,,,,
101728.46,0,,,,,,,,,,,,
89040.61,0,,,,,,,,,,,,
16910.98,0,,,,,,,,,,,,
150468.35,0,,,,,,,,,,,,
177613.19,0,,,,,,,,,,,,
120672.09,0,,,,,,,,,,,,
77142.85,0,,,,,,,,,,,,
127804.66,1,,,,,,,,,,,,
158344.63,0,,,,,,,,,,,,
167179.48,0,,,,,,,,,,,,
15404.64,0,,,,,,,,,,,,
156036.19,0,,,,,,,,,,,,
144725.14,0,,,,,,,,,,,,
22558.74,0,,,,,,,,,,,,
147342.03,0,,,,,,,,,,,,
85470.45,1,,,,,,,,,,,,
194656.11,0,,,,,,,,,,,,
48505.1,0,,,,,,,,,,,,
101491.23,0,,,,,,,,,,,,
164117.69,0,,,,,,,,,,,,
124626.57,0,,,,,,,,,,,,
34490.06,0,,,,,,,,,,,,
90967.37,0,,,,,,,,,,,,
24208.84,1,,,,,,,,,,,,
174873.09,0,,,,,,,,,,,,
170262.97,0,,,,,,,,,,,,
112289.06,0,,,,,,,,,,,,
93783,0,,,,,,,,,,,,
150026.79,0,,,,,,,,,,,,
102036.82,0,,,,,,,,,,,,
898.51,0,,,,,,,,,,,,
95124.4,0,,,,,,,,,,,,
11514.39,0,,,,,,,,,,,,
27468.72,0,,,,,,,,,,,,
37092.43,0,,,,,,,,,,,,
171587.9,0,,,,,,,,,,,,
80828.78,0,,,,,,,,,,,,
169287.99,0,,,,,,,,,,,,
13197.44,0,,,,,,,,,,,,
54439.53,0,,,,,,,,,,,,
38186.85,0,,,,,,,,,,,,
27274.6,1,,,,,,,,,,,,
65758.19,0,,,,,,,,,,,,
97767.63,0,,,,,,,,,,,,
115468.84,1,,,,,,,,,,,,
98293.14,0,,,,,,,,,,,,
182059.28,0,,,,,,,,,,,,
128538.05,0,,,,,,,,,,,,
108841.83,0,,,,,,,,,,,,
18581.84,0,,,,,,,,,,,,
146821.42,0,,,,,,,,,,,,
100727.68,0,,,,,,,,,,,,
39356.38,0,,,,,,,,,,,,
169921.11,1,,,,,,,,,,,,
42364.75,1,,,,,,,,,,,,
28823.04,0,,,,,,,,,,,,
182436.81,1,,,,,,,,,,,,
115700.2,0,,,,,,,,,,,,
16725.53,0,,,,,,,,,,,,
56875.76,0,,,,,,,,,,,,
56214.09,0,,,,,,,,,,,,
193412.05,0,,,,,,,,,,,,
83263.04,0,,,,,,,,,,,,
13404.4,0,,,,,,,,,,,,
184474.15,1,,,,,,,,,,,,
121124.53,0,,,,,,,,,,,,
152567.75,1,,,,,,,,,,,,
10722.54,0,,,,,,,,,,,,
58010.98,0,,,,,,,,,,,,
163440.8,1,,,,,,,,,,,,
102606.92,0,,,,,,,,,,,,
